Name,Team,Batting,Base Running,Fielding,Positional,Offense,Defense,League,Replacement,RAR,WAR,Dollars,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",85.32662616343636,2.142730933148414,5.206714153289795,-4.144947052001953,87.46935709658477,1.0617671012878418,1.4642873872071505,20.754601255059242,110.75001284013901,11.628348571858727,93.02678857486981,"Aaron Judge",15640,592450
"Manny Machado","SDP",39.81067002514776,2.957123575732112,6.610480308532715,0.33950549364089966,42.76779360087987,6.9499858021736145,2.5319291949272156,19.20397012680769,71.45367872478839,7.502376402906451,60.01901122325161,"Manny Machado",11493,592518
"Nolan Arenado","STL",35.98281585486837,-1.595844960771501,13.198208808898926,0.08173225820064545,34.38697089409687,13.279941067099571,2.4375715851783752,18.48829422146082,68.59277776783563,7.201992206969333,57.615937655754664,"Nolan Arenado",9777,571448
"Freddie Freeman","LAD",47.319333199931556,5.355810455046594,2.9516334533691406,-11.811270713806152,52.67514365497815,-8.859637260437012,2.78354948759079,21.112439207732677,67.7114950898646,7.109460730836862,56.87568584669489,"Freddie Freeman",5361,518692
"Paul Goldschmidt","STL",57.59546516394374,3.0342702833004296,-3.8417084217071533,-11.94672966003418,60.62973544724417,-15.788438081741333,2.559450164437294,19.41270893253386,66.813456462474,7.015169940953475,56.1213595276278,"Paul Goldschmidt",9218,502671
"Yordan Alvarez","HOU",53.55753336895211,-0.6221808684058487,3.9943082332611084,-10.723592758178711,52.93535250054626,-6.7292845249176025,1.1802661267574877,16.728924287483096,64.11525838986924,6.731868956154006,53.85495164923205,"Yordan Alvarez",19556,670541
"Francisco Lindor","NYM",20.781120188148474,3.2677478292025626,8.241914749145508,6.875855922698975,24.048868017351037,15.117770671844482,2.775686353445053,21.05279954895377,62.99512459159435,6.614258981044912,52.9140718483593,"Francisco Lindor",12916,596019
"Jose Altuve","HOU",43.41927265322329,-1.4801279283128679,-0.21629665791988373,1.7564008235931396,41.93914472491042,1.540104165673256,1.2707321578636765,18.011176951229572,62.761157999676925,6.589693339784782,52.71754671827826,"Jose Altuve",5417,514888
"Mookie Betts","LAD",32.98539148576945,4.330308576580137,9.499940872192383,-5.967077255249023,37.315700062349585,3.5328636169433594,2.512271359562874,19.054870979860425,62.415706018716236,6.553422138125887,52.427377105007096,"Mookie Betts",13611,605141
"J.T. Realmuto","PHI",18.616201305197695,6.631627102382481,8.63627290725708,9.326703071594238,25.247828407580176,17.96297597885132,2.209540694952011,16.75874411687255,62.17908919825605,6.528578232507136,52.228625860057086,"J.T. Realmuto",11739,592663
"Dansby Swanson","ATL",13.006487595060522,3.111959075089544,14.197237014770508,7.371397972106934,16.118446670150064,21.56863498687744,2.7363706827163696,20.754601255059242,61.17805359480312,6.42347313471727,51.38778507773816,"Dansby Swanson",18314,621020
"José Ramírez","CLE",32.0847953851878,6.019574784208089,2.39098858833313,-1.3380208015441895,38.10437016939589,1.0529677867889404,1.4411449141334742,20.42658313177526,61.02506600209357,6.407409993869023,51.259279950952184,"Jose Ramirez",13510,608070
"Trea Turner","LAD",23.17464115762121,6.475843631196767,0.021314572542905807,7.133057594299316,29.650484788817977,7.154372166842222,2.78354948759079,21.112439207732677,60.700845650983666,6.373368036129133,50.98694428903306,"Trea Turner",16252,607208
"Andrés Giménez","CLE",26.685767865920102,3.366903421934694,9.48962116241455,2.508572578430176,30.052671287854796,11.998193740844727,1.1718506820034236,16.609644969925284,59.83236068062823,6.282180272753514,50.257442182028115,"Andres Gimenez",19950,665926
